SMILES
C=CC(=O)OCCC[Si](C)(Cl)Cl
CC[Si](Cl)(Cl)CCCN
Cl[Si](Cl)(C1=CC=CC=C1)C1CCCCC1
Cl[Si](Cl)(C1C2=CC=CC=C2C2=CC=CC=C21)C1C2=CC=CC=C2C2=CC=CC=C21
CCOC(=O)CCC[Si](C)(Cl)Cl
C[Si](Cl)(Cl)C1=CC=C(N(C2=CC=CC=C2)C2=CC=CC=C2)C=C1
C[Si](Cl)(Cl)C1=CC=C(C2=CC=CC=C2)C=C1
C=C[Si](Cl)(Cl)CC1=CC=CC=C1
CC(C)[Si](Cl)(Cl)C1=CC=CC=C1
C[Si](Cl)(Cl)C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
Cl[Si]1(Cl)CCCCCCC1
COC(=O)C(C)C[Si](C)(Cl)Cl
CC(C)C[Si](C)(Cl)Cl
C=CC[Si](Cl)(Cl)C(C)(C)C
CC(C)(C)[Si](C)(Cl)Cl
CC(CC(C)(C)C)C[Si](C)(Cl)Cl
C#C[Si](Cl)(Cl)C#C
CCC(C#N)C[Si](C)(Cl)Cl
C[Si](Cl)(Cl)CC1CCCCC1
CC[Si](Cl)(Cl)CC#N
CC(C1=CC=CC=C1)[Si](C)(Cl)Cl
C[Si](Cl)(Cl)CC1CCCC1
C[Si](Cl)(Cl)C1CCCC1
CC(C)C[Si](Cl)(Cl)CC(C)C
CC(=O)OCC[Si](C)(Cl)Cl
CCC(CC)[Si](C)(Cl)Cl
CCC(C)[Si](C)(Cl)Cl
C=CC[Si](Cl)(Cl)C(C)C
N#CCC[Si](Cl)(Cl)C1=CC=CC=C1
CC1=C(C)C[Si](Cl)(Cl)C1
COC1=CC=CC=C1[Si](C)(Cl)Cl
CC1=CC=C([Si](Cl)(Cl)C(C)C)C=C1
C=CC[Si](Cl)(Cl)C(C)C1=CCCCC1
CC[Si](Cl)(Cl)C1CCCCC1
C=CC1=CC=C([Si](C)(Cl)Cl)C=C1
CCCC[Si](C)(Cl)Cl
CC(C#N)CC[Si](C)(Cl)Cl
COCC[Si](C)(Cl)Cl
N#CCCC[Si](Cl)(Cl)CCCC#N
C=CCC[Si](C)(Cl)Cl
C[Si](Cl)(Cl)CCCO
C[Si](Cl)(Cl)C1=CC=C(F)C=C1
CC1=CC=CC=C1[Si](C)(Cl)Cl
Cl[Si]1(Cl)C=CC2=CC=CC=C21
Cl[Si]1(Cl)C=CCC=C1
C[Si](Cl)(Cl)C1C=CCC1
?C1=CC=C(C=C1)[Si](C2=CC=CC=C2)(Cl)C
C=C[Si](Cl)(Cl)CC1=CC=C(C)C=C1
C=C[Si](Cl)(Cl)C1=CC=CC2=CC=CC=C12
C[Si](Cl)(Cl)C1=CC=CC2=CC=CC=C12
Cl[Si](Cl)(C1=CC=CC2=CC=CC=C12)C1=CC=CC2=CC=CC=C12
C[Si](Cl)(Cl)CC(C1=CC=CC=C1)C1=CC=CC=C1
CC1=CC=CC=C1[Si](Cl)(Cl)C1=CC=CC=C1C
CC1=CC(C)=C([Si](Cl)(Cl)C(C)(C)C)C(C)=C1
CC1=C(C)C([Si](Cl)(Cl)C2C(C)=C(C)C(C)=C2C)C(C)=C1C
Cl[Si](Cl)(C1=CC=CS1)C1=CC=CS1
CCOC1=CC=C([Si](C)(Cl)Cl)C=C1
Cl[Si]1(Cl)CC2=CC=CC3=C2C1=CC=C3
C=C(C)C[Si](Cl)(Cl)C1C2=CC=CC=C2C2=CC=CC=C21
C[Si](Cl)(Cl)C(F)(F)F
C[Si](Cl)(Cl)C1=CC=CC=C1F
FC(F)(F)C[Si](Cl)(Cl)C1=CC=CC=C1
FC(F)(F)[Si](Cl)(Cl)C1=CC=CC=C1
?CC[Si](C=CC)(Cl)Cl
FC(F)(F)[Si](Cl)(Cl)C(F)(F)F
C[Si](Cl)(Cl)CCC(F)(F)F
C1=CC=C(C=C1)[Si](Cl)Cl
C=C(C1=CC=CC=C1)[Si](Cl)(Cl)C(=C)C1=CC=CC=C1
CC(Cl)(Cl)CC(C(F)(F)F)C(F)(F)F
C[Si](Cl)(Cl)CCCOC(F)(C(F)(F)F)C(F)(F)F
CC(C[Si](Cl)(Cl)C1=CC=CC=C1)C(F)(F)F
Cl[Si]1(Cl)C(C2=CC=CC=C2)=C(C2=CC=CC=C2)C(C2=CC=CC=C2)=C1C1=CC=CC=C1
FC1=C(F)C(F)=C([Si](Cl)(Cl)C2=C(F)C(F)=C(F)C(F)=C2F)C(F)=C1F
FC(F)(F)C1=CC([Si](Cl)(Cl)C2=CC=CC(C(F)(F)F)=C2)=CC=C1
C[Si](Cl)(Cl)CCCNCCN
C[Si](Cl)(Cl)CCOC(F)(F)C(F)C(F)(F)F
Cl[Si](Cl)(C#CC1=CC=CC=C1)C1=CC=CC=C1
CCCC[Si](Cl)(Cl)CCC(F)(F)F
C[Si](Cl)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
FC(F)(F)CC[Si](Cl)(Cl)CCC(F)(F)F
FC(F)(F)CCC(F)(F)C(F)(F)C(F)(F)[Si](Cl)(Cl)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F
C[Si](Cl)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[Si](Cl)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
