SMILES
C#CC1=CC=CC2=C1C1=CC=CC(C#C)=C21
C#CC1=CC=CC2=C1CC1=C(C#C)C=CC=C1C2
C#CC1=CC=CC2=C1CC1=CC=CC(C#C)=C1C2
C#CC1=CC=CC2=C1N=NC1=C(C#C)C=CC=C12
C#CC1=CC=CC2=C1OC1=C(C#C)C=CC=C1O2
C#CC1=CC=CC2=C1S(=O)(=O)C1=C(C#C)C=CC=C21
C#CC1=CC=CC2=C1SC1=C(C#C)C=CC=C12
C#CC1=CC=CC2=C1SC1=CC=CC(C#C)=C1S2
C#CC1=CC=CC2=C1N(C=C)C1=C(C#C)C=CC=C21
C#CC1=CC=CC2=C1C1=C(C#C)C=CC=C1S2
C#CC1=CC=CC=C1/C=C/C1=CC=CC=C1C#C
C#CC1=CC=CC=C1C#C
C#CC1=CC=CC2=C1C(=O)C1=C(C#C)C=CC=C1S2
C#CC1=CC=CC2=C1C1=C(C#C)C=CC=C1O2
C#CC1=CC=CC2=C1N(C)C1=C(C#C)C=CC=C21
C#CC1=CC=CC2=C1SC1=C(C#C)C=CC=C1S2
C#CC1=CC=CC2=C1S(=O)(=O)C1=CC=CC(C#C)=C1S2(=O)=O
C#CC1=CC=CC2=C1OC1=CC=CC(C#C)=C1O2
C#CC1=CC=CC2=C1OC1=C(C#C)C=CC=C12
C#CC1=CC=CC2=C1CC1=C(C#C)C=CC=C1C2=O
C#CC1=CC=CC2=C1CC1=C(C#C)C=CC=C21
C#CC1=CC=CC2=C1C1=C(C#C)C=CC=C1S2(=O)=O
C#CC1=CC=CC2=C1C1=C(C#C)C=CC=C1N2C=C
C#CC1=CC=CC2=C1C1=C(C#C)C=CC=C21
C#CC1=CC=CC2=C1[Si](C)(C)C1=CC=CC(C#C)=C1[Si]2(C)C
C#CC1=CC=CC(C#C)=C1C
C#CC1=CC=CC(C#C)=C1C1=CC=CC=C1
C#CC1=CC=CC(C#CC2=CC=CC(C#C)=C2)=C1
C#CC1=CC=CC2=C1C1=C(C#C)C=CC=C1N2
C#CC1=CC=CC(C(=O)C2=CC=CC(C(=O)C3=CC=CC(C#C)=C3)=C2)=C1
C#CC1=CC=CC(C(C)(C)C2=CC=CC(C#C)=C2)=C1
C#CC1=CC=CC(C(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC(C#C)=C2)=C1
C#CC1=CC=CC(C2=CC=CC(C#C)=C2)=C1
C#CC1=CC=CC(C2=CC=CC(C3=CC=CC(C#C)=C3)=C2)=C1
C#CC1=CC=CC(CCC2=CC=CC(C#C)=C2)=C1
C#CC1=CC=CC(OC2=CC=CC(OC3=CC=CC(C#C)=C3)=C2)=C1
C#CC1=CC=CC(P(C2=CC=CC=C2)C2=CC=CC(C#C)=C2)=C1
C#CC1=CC=CC2=C1SC1=C(C#C)C=CC=C1C2=O
C#CC1=CC=CC2=C(C3=CC=CC4=C(C#C)C=CC=C34)C=CC=C12
C#CC1=CC=CC2=C1[Si](C)(C)C1=C(C#C)C=CC=C1[Si]2(C)C
C#CC1=CC=CC2=C1NC1=C(C#C)C=CC=C12
C#CC1=CC=CC2=C(C#C)C3=CC=CC=C3C=C12
C#CC1=CC=CC(SC2=CC=CC(C#C)=C2)=C1
C#CC1=CC=CC(S(=O)(=O)C2=CC=CC(C#C)=C2)=C1
C#CC1=CC=CC(OC2=CC=CC(C#C)=C2)=C1
C#CC1=CC=CC(OC2=CC=C(OC3=CC=CC(C#C)=C3)C=C2)=C1
C#CC1=CC=CC(CC2=CC=CC(C#C)=C2)=C1
C#CC1=CC=CC(C2=CC=CC(C#C)=N2)=N1
C#CC1=CC=CC(C2=CC=C(C3=CC=CC(C#C)=C3)C=C2)=C1
C#CC1=CC=CC(C(C)(C)C#C)=C1
C#CC1=CC=CC(C(=O)C2=CC=CC(C#C)=C2)=C1
C#CC1=CC=CC(C(=O)C2=CC=C(C(=O)C3=CC=CC(C#C)=C3)C=C2)=C1
C#CC1=CC=CC(C#C)=N1
C#CC1=CC=CC(C#C)=C1C1=CC(C)=CC(C)=C1
C#CC1=CC=CC(C#C)=C1
C#CC1=CC=C2OC3=CC(C#C)=CC=C3OC2=C1
C#CC1=CC=C2C3=CC=C(C#C)C=C3S(=O)(=O)C2=C1
C#CC1=CC=C2C(=C1)S(=O)(=O)C1=CC=C(C#C)C=C1S2(=O)=O
C#CC1=CC=C2C(=C1)SC1=CC(C#C)=CC=C12
C#CC1=CC=C2C(C3=CC=CC4=CC(C#C)=CC=C34)=CC=CC2=C1
C#CC1=CC=C2C(=C1)C=CC1=CC(C#C)=CC=C12
C#CC1=CC=C2C3=CC=C(C#C)C=C3N(C)C2=C1
C#CC1=CC=C2C3=CC=C(C#C)C=C3N(C=C)C2=C1
C#CC1=CC=C2C3=CC=CC4=C3C(=CC=C4C#C)C3=C2C1=CC=C3
C#CC1=CC=C2C=C(C#C)C=CC2=C1
C#CC1=CC=C2C=CC(C#C)=CC2=C1
C#CC1=CC=C2C=CC3=C(C#C)C=CC4=CC=C1C2=C43
C#CC1=CC=C2C=CC=C(C#C)C2=C1
C#CC1=CC=C2C=C3C=C(C#C)C=CC3=CC2=C1
C#CC1=CC=C2C3=CC=C(C#C)C=C3N(C3=CC=CC=C3)C2=C1
C#CC1=CC=C2C3=CC=C(C#C)C4=C3C(=CC=C4)C3=C2C1=CC=C3
C#CC1=CC=C2SC3=CC(C#C)=CC=C3SC2=C1
 C#CC1=CC=C2C(=C1)S(=O)(=O)C1=CC(C#C)=CC=C1S2(=O)=O
C#CC1=CC=C2C=CC=C3C4=C5C(=CC=C4C#C)C=CC=C5C1=C23
C#CC1=CC=C2C=CC=CC2=C1C1=C(C#C)C=CC2=CC=CC=C12
C#CC1=CC=C2OC3=CC=C(C#C)C=C3C2=C1
C#CC1=CC=CC([Si](C)(C2=CC=CC=C2)C2=CC=CC(C#C)=C2)=C1
C#CC1=CC=CC(/C=C/C2=CC=CC(C#C)=C2)=C1
C#CC1=CC=C2SC3=CC=C(C#C)C=C3C(=O)C2=C1
C#CC1=CC=C2N=NC3=CC=C(C#C)C=C3C2=C1
C#CC1=CC=C2C=CC=C(C3=CC=CC4=CC=C(C#C)C=C34)C2=C1
C#CC1=CC=C2C=CC3=CC=C(C#C)C=C3C2=C1
C#CC1=CC=C2C=CC(C#C)=C3C4=C5C(=CC=C4)C=CC=C5C1=C23
C#CC1=CC=CC([Si](C)(C)C2=CC=CC(C#C)=C2)=C1
C#CC1=CC=C2SC3=CC=C(C#C)C=C3C2=C1
C#CC1=CC=C2C(=C1)OC1=CC(C#C)=CC=C12
C#CC1=CC=C2C(=C1)N=NC1=CC(C#C)=CC=C12
C#CC1=CC=C2CC3=CC(C#C)=CC=C3CC2=C1
C#CC1=CC=C2CC3=CC=C(C#C)C=C3CC2=C1
C#CC1=CC=C2C(=C1)CC1=CC(C#C)=CC=C12
C#CC1=CC=C2C(=C1)C1=CC(C#C)=CC=C1S2(=O)=O
C#CC1=CC=C2C(=C1)C1=CC(C#C)=CC=C1N2C1=CC=CC=C1
C#CC1=CC=C2CC3=CC=C(C#C)C=C3C2=C1
C#CC1=CC=C2C(=O)C3=CC(C#C)=CC=C3C(=O)C2=C1
C#CC1=CC=C2C(=O)C3=CC=C(C#C)C=C3C(=O)C2=C1
C#CC1=CC=C2C(=C1)[Si](C)(C)C1=CC=C(C#C)C=C1[Si]2(C)C
C#CC1=CC=C2C3=CC=C(C#C)C=C3[Si](C)(C)C2=C1
C#CC1=CC=C2C(=C1)NC1=CC(C#C)=CC=C12
C#CC1=CC=C2C(=O)C3=CC=C(C#C)C=C3SC2=C1
C#CC1=CC=C(SC2=CC=C(C#C)C=C2)C=C1
C#CC1=CC=C(P(C2=CC=CC=C2)C2=CC=C(C#C)C=C2)C=C1
C#CC1=CC=C(OC2=CC=C(C#C)C=C2)C=C1
C#CC1=CC=C(OC)C(C#C)=C1
C#CC1=CC=C2CC3=CC=C(C#C)C=C3C(=O)C2=C1
C#CC1=CC=C2C(=C1)[Si](C)(C)C1=CC(C#C)=CC=C1[Si]2(C)C
C#CC1=CC=C2NC3=CC=C(C#C)C=C3C2=C1
C#CC1=CC=C(S(=O)(=O)C2=CC=C(C#C)C=C2)C=C1
C#CC1=CC=C(C2=CC=C(OC3=CC=C(C)C=C3)C=C2)C=C1
C#CC1=CC=C2OC3=CC=C(C#C)C=C3OC2=C1
C#CC1=CC=C2OC3=CC=CC(C#C)=C3OC2=C1
C#CC1=CC=C2C(=O)C3=CC=C(C#C)C=C3CC2=C1
C#CC1=CC=C2C(=C1)C1=CC=C(C#C)C=C21
C#CC1=CC=C2C(=C1)C1=CC(C#C)=CC=C1N2C=C
C#CC1=CC=C2C(=C1)C1=CC(C#C)=CC=C1N2C
C#CC1=CC=C2C(=C1)C1=CC(C#C)=CC=C1[Si]2(C)C
C#CC1=CC=C(CC2=CC=C(C#C)C=C2)C=C1
C#CC1=CC=C(C2=NC3=CC=CC=C3N=C2C2=CC=C(C#C)C=C2)C=C1
C#CC1=CC=C(C2=CC=C(C#C)C=N2)N=C1
C#CC1=CC=C(C2=CC=C(C#C)C=C2)C=C1
C#CC1=CC=C(C2=CC=C(C#C)C3=CC=CC=C23)C2=CC=CC=C12
C#CC1=CC=C(C(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=C(C#C)C=C2)C=C1
C#CC1=CC=C(C(C)(C)C2=CC=C(C#C)C=C2)C=C1
C#CC1=CC2=CC=CC3=C2C(=C1)C1=CC=CC2=CC(C#C)=CC3=C21
C#CC1=CC2=CC(C#C)=CC3=C2C(=C1)C1=CC=CC2=CC=CC3=C21
C#CC1=CC=C(C(=O)C2=CC=C(C(=O)C3=CC=C(C#C)C=C3)C=C2)C=C1
C#CC1=CC=C(C(=O)C2=CC=C(C#C)C=C2)C=C1
C#CC1=CC=C(C#C)C=C1
C#CC1=CC=C(C#C)C2=C1SC1=CC=CC=C1S2
C#CC1=CC=C(C#C)C2=C1OC1=CC=CC=C1O2
C#CC1=CC=C(C#C)C(C)=C1C
C#CC1=CC=C(C#C)C(C#CC2=CC(C)=C(N)C(C)=C2)=C1
C#CC1=CC2=CC=CC=C2C=C1C#C
C#CC1=CC2=C(C=C1C#C)C1=CC=CC=C12
C#CC1=CC=C(C#C)C2=C1C1=CC=CC=C12
C#CC1=CC2=CC=CC3=C2C(=C1)C1=CC(C#C)=CC2=CC=CC3=C21
C#CC1=CC2=CC=CC3=C(C#C)C=C4C=CC=C1C4=C23
C#CC1=CC2=CC=C3C=C(C#C)C=C4C=CC(=C1)C2=C34
C#CC1=CC=C(/C=C/C2=CC=C(C#C)C=C2)C=C1
C#CC1=CC=C(C#CC2=CC=C(C#C)C=C2)C=C1
C#CC1=CC=C(C2=CC=C(C3=CC=C(C#C)C=C3)C=C2)C=C1
C#CC1=CC=C(C(=O)OC2=CC=C(OC(=O)C3=CC=C(C#C)C=C3)C(C)=C2)C=C1
C#CC1=CC=C([Si](C)(C)C2=CC=C(C#C)C=C2)C=C1
C#CC1=CC=C(CCC2=CC=C(C#C)C=C2)C=C1
C#CC1=CC(OCC)=C(C#C)C=C1OCC
C#CC1=CC(OC)=CC(C#C)=C1C
C#CC1=CC=C(C2=CC=C([Si](C)(C)C3=CC=C(C4=CC=C(C#C)C=C4)C=C3)C=C2)C=C1
C#CC1=CC=C(C(=O)OC2=CC=C(OC(=O)C3=CC=C(C#C)C=C3)C=C2)C=C1
C#CC1=CC(C#C)=NC=N1
C#CC1=CC(O)=CC(C#C)=C1
C#CC1=CC(N(C)C)=CC(C#C)=C1N(C)C
C#CC1=CC(C#C)=CC(P(C2=CC=CC=C2)C2=CC=CC=C2)=C1
C#CC1=CC(C#C)=CC(OCC2CO2)=C1
C#CC1=CC(C#C)=CC(OC2=CC=C(C3=CC=CC=C3)C=C2)=C1
C#CC1=CC(C#C)=CC(N2C=C(C3CCCC3)N=N2)=C1
C#CC1=CC(OC)=C(C#C)C=C1OC
C#CC1=CC(N)=CC(C#C)=C1
C#CC1=CC(CNC2=NC(N)=NC(C(C)C)=N2)=CC(C#C)=C1CC
C#CC1=CC(C2=CC=CC=C2)=C(C#C)C=C1C1=CC=CC=C1
C#CC1=CC(C)=CC(C#C)=C1OCC
C#CC1=CC(C)=CC(C#C)=C1O
C#CC1=CC(C)=CC(C#C)=C1
C#CC1=CC(C(C)NC2=NC(C)=NC(N)=N2)=CC(C#C)=C1C
C#CC1=CC(CC)=C(C#C)C=C1CC
C#CC1=CC(C2=CC(C#C)=CC3=CC=CC=C23)=C2C=CC=CC2=C1
C#CC1=CC(C)=CC(C#C)=C1OC
C#CC1=CC(C)=CC(C#C)=C1C1=CC=CC2=CC=CC=C12
C#CC1=CC(C)=C(C#C)C=C1C
C#CC1=CC(C(C)(C)C)=C(C#C)C=C1C(C)(C)C
C#CC1=CC(C#C)=CC(S(=O)(=O)O)=C1
C#CC1=CC(C#C)=CC(OCCC)=C1
C#CC1=CC(C#C)=CC(OCC)=C1
C#CC1=CC(C#C)=CC(OC2=CC=C(OC3=CC=CC=C3)C=C2)=C1
C#CC1=CC(C#C)=CC(OC)=C1
C#CC1=CC(C#C)=CC(OB2OC3=CC=CC=C3O2)=C1
C#CC1=CC(C#C)=CC(N(CC)CC)=C1
C#CC1=CC(C#C)=CC(CNC2=NC(N)=NC(C(C)C)=N2)=C1
C#CC1=CC(C#C)=CC(CCC2=CC=CC=C2)=C1
C#CC1=CC(C#C)=CC(C2=NN(C)C=C2C(=O)C2=CC=CC=C2)=C1
C#CC1=CC(C#C)=CC(C2=CC=CC=C2)=C1
C#CC1=CC(C#C)=CC(C2=CC=C(OC)C=C2)=C1
C#CC1=CC(C#C)=CC(C2=CC=C(C(C)C)C=C2)=C1
C#CC1=CC(C#C)=CC(C=C)=C1
C#CC1=CC(C#C)=CC(C(C)C)=C1
C#CC1=CC(C#C)=CC(C(=O)OCCCN)=C1
C#CC1=CC(C#C)=CC(C(=O)NCC)=C1
C#CC1=CC(C#C)=CC([Si](C)(C)C)=C1
C#CC1=CC(C#C)=CC(/C=C/C2=CC=CC3=CC=CC=C23)=C1
C#CC1=CC(C#C)=CC(C#CC2=CC=CC=C2)=C1
C#CC1=CC(C#C)=CC(C2=CC=C(C3=CC=CC=C3)C=C2)=C1
C#CC1=CC(C#C)=CC(C=O)=C1
C#CC1=CC(C#C)=CC(C(N)=O)=C1
C#CC1=CC(C#C)=CC(C(C)(C)C)=C1
C#CC1=CC(C#C)=CC(C(=O)OCC2CO2)=C1
C#CC1=CC(C#C)=CC(C(=O)NCCC)=C1
C#CC1=CC(C#C)=CC(C(=O)NC)=C1
?C#CC1=CC(=CC(=C1)[N+](=O)[O-])C#C
C#CC1=CC(C#C)=CC(C#CC2=CC=C3C=CC4=CC=CC5=CC=C2C3=C45)=C1
C#CC1=CC(C#C)=CC(N(C)C)=C1
C#CC1=CC(C#C)=CC(COC2CCCCO2)=C1
C#CC1=CC(C#C)=CC(CN(C)C)=C1
C#CC1=CC(C#C)=CC(CC)=C1
C#CC1=CC(C#C)=CC(C2=NN(N)C=C2C(=O)C2=CC=CC=C2)=C1
C#CC1=CC(C#C)=CC(C2=CN=C3C=CC=CC3=N2)=C1
C#CC1=CC(C#C)=CC(C2=CC=C3C=CC=CC3=C2)=C1
C#CC1=CC(C#C)=CC(C2=CC=C(CC)C=C2)=C1
C#CC1=CC(C#C)=C2C=CC3=CC(C(C)(C)C)=CC4=CC=C1C2=C43
C#CC1=CC(C#C)=C(OCC)C=C1OCC
C#CC1=CC(C#C)=C(OC)C=C1OC
C#CC1=CC(C#C)=C(NS(C)(=O)=O)C=C1NS(C)(=O)=O
C#CC1=CC(C#C)=C(CCC)C=C1CCC
C#CC1=CC(C#C)=C(C)C=C1C
C#CC1=CC(C#C)=C(C(C)C)C=C1C(C)C
C#CC1=CC(/C=C/C2=CC=NC(C#C)=C2)=CC=N1
C#CC1=C(C)C(C)=C(C#C)C(C)=C1C
C#CC1=CC=C2N=CC(C#C)=CC2=C1
C#CC1=CC=C(C#C)C2=NSN=C12
C#CC1=CC(O)=C(C#C)C=C1O
C#CC1=CC(N)=C(C#C)C=C1
C#CC1=C2C=C3C=CC=CC3=CC2=C(C#C)C2=CC3=CC=CC=C3C=C12
C#CC1=CC=C(C#C)C2=CC=CC=C12
C#CC1=CC(Br)=C(C#C)C=C1Br
C#CC1=C(C#C)C2=CC=CC=C2C=C1
C#CC1(O)C2=CC=CC=C2C(O)(C#C)C2=CC=CC=C21
C#CC1=CC(C#C)=C(C(C)(C)C)N=C1C(C)(C)C
C#CC1=CC(C#C)=C(OC2CCCCO2)C=C1OC1CCCCO1
C#CC1=CC(C#C)=C(O)C=C1C
C#CC1=CC(C#C)=C(N(C)C)C=C1N(C)C
C#CC1=CC(C#C)=C(C2=CSC=C2)C=C1C1=CSC=C1
C#CC1=CC(C#C)=C(C(C)O)C=C1C(C)O
C#CC1=CC(C#C)=C2C=CC=CC2=C1
C#CC1=CC(C#C)=C2C=CC3=CC=CC4=CC=C1C2=C43
C#CC1=CC(C#C)=C2CC3(CCCC3)CC2=C1
C#CC1=C(C)C=C(C)C(C#C)=C1C
C#CC1=CC(F)=C(C#C)C=C1F
C#CC1=C2C=C3C=CC=CC3=CC2=C(C#C)C2=CC3=CC=CC=C3C=C12
C#CC1=C2C=CC=CC2=C(C#C)C2=CC=CC=C12
C#CC1=CC2=C3C=CC=CC3=C(C#C)C=C2C2=CC=CC=C12
C#CC1=NC2=NC(C#C)=CC=C2C=C1
C#CC1=CC=C(C#CC2=CC=C3C=CC4=CC=C(C#CC5=CC=C(C#C)C=C5)C=C4C3=C2)C=C1
C#CC1=C2C=CC=CC2=C(C2=C3C=CC=CC3=C(C#C)C3=CC=CC=C23)C2=CC=CC=C12
C#CC#CC1=CC=C(C#C)C=C1
C#CC(C)(C)C1=CC=C(C(C)(C)C#C)C=C1
C#CC(C)C1=CC=C(C(C)C#C)C=C1
C#CC1=CC=C2C=C3C=C(C#C)C=CC3=CC2=C1
C#CC1=CC2=CC3=CC=CC=C3C=C2C=C1C#C
C#CC1=CC=C2C=CC3=CC=C(C#C)C=C3C2=C1
C#CC1=CC=C2C=C3C=CC=CC3=CC2=C1C#C
C#CC1=CC=CC2=CC3=CC=CC(C#C)=C3C=C12
C#CC1=C(F)C(F)=C(C#C)C(F)=C1F
C#CC1=CC(F)=C(C#C)C=C1
C#CC.C#CC1=CC2=C(C=CC=C2)C=C1
C#CC#CC1=CC=C(C#CC#C)C=C1
C#CC1=CC=C(C#CC#CC2=CC=C(C#C)C=C2)C=C1
