RepeatUnitSMILES
*C#Cc1ccc2c(c1)sc1cc(C#C[Si](*)(c3ccccc3C)c3ccccc3C)ccc12
*C#Cc1ccc(-c2ccc(Oc3ccc(C#C[Si](*)(CC(F)(F)F)c4ccccc4)cc3)cc2)cc1
*C#Cc1cc(O)cc(C#C[Si](*)(C)c2ccccc2)c1
*C#Cc1cc(C#C[Si](*)(C)CC(c2ccccc2)c2ccccc2)ncn1
*C#Cc1cc(C#C[Si](*)(C)c2ccccc2OC)c(C(C)C)cc1C(C)C
*C#Cc1cc(C#C[Si](*)(c2ccccc2)c2ccccc2)cc(C(=O)NC)c1
*C#Cc1nc(C#C[Si](*)(c2ccccc2C)c2ccccc2C)nc(CC)n1
*C#Cc1ccc(-c2ccc(-c3ccc(C#C[Si](*)(C)C)cc3)cc2)cc1
*C#Cc1ccc(C(=O)c2ccc(C(=O)c3ccc(C#C[Si](*)(c4ccccc4C)c4ccccc4C)cc3)cc2)cc1
*C#Cc1ccc(C#C[Si](*)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1F
*C#Cc1ccccc1CCc1ccccc1C#C[Si](*)(CC)CC#N
*C#Cc1cccc(C#Cc2cccc(C#C[Si](*)(C)C(F)(F)F)c2)c1
*C#Cc1cc(C#C[Si](*)(c2ccccc2C)C(C)C)cc(C=C)c1
*C#Cc1cc(C)cc(C#C[Si](*)(C)c2ccc(C=C)cc2)c1OC
*C#Cc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(C#C[Si]4(*)CC(C)=C(C)C4)cc3)c(C)c2)cc1
*C#Cc1ccc2c3ccc(C#C[Si](*)(C)C4CCCCC4)cc3n(C=C)c2c1
*C#Cc1nc(C#C[Si](*)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nc([Si](C)(C)C)n1
*C#Cc1ccc2ccc3ccc(C#C[Si](*)(C)c4ccc(C=C)cc4)cc3c2c1
*C#Cc1ccc(C(=O)c2ccc(C#C[Si](*)(CCCC)CCC(F)(F)F)cc2)cc1
*C#Cc1cc(OC)c(C#C[Si](*)(C)c2ccc(OCC)cc2)cc1OC
*C#Cc1ccc2c(c1)-c1cc(C#C[Si](*)(C)CC=C)ccc1C2
*C#Cc1cc(C)cc(C#C[Si](*)(CC(=C)C)C2c3ccccc3-c3ccccc32)c1
*C#Cc1cc(C#C[Si](*)(CC(C)C(F)(F)F)c2ccccc2)cc(CNc2nc(N)nc(C(C)C)n2)c1
*C#Cc1ccc(C#C[Si](*)(CC)CCCN)c2ccccc12
*C#Cc1nc(C#C[Si](*)(C(/C=C\C)=C/C)c2ccccc2)nc(CC)n1
*C#Cc1nc(C#C[Si](*)(C)CCc2ccc(C)cc2)nc(CCCC)n1
*C#Cc1cccc([Si](C)(c2ccccc2)c2cccc(C#C[Si](*)(C)CC(C)CC(C)(C)C)c2)c1
*C#Cc1ccc(C(C)(C)c2ccc(C#C[Si](*)(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)cc2)cc1
*C#Cc1ccc(C#C[Si](*)(C)CCCC(=O)OCC)cc1N
*C#Cc1ccc2cccc(C#C[Si](*)(c3ccccc3)c3ccc(C)cc3)c2c1
*C#Cc1cccc2c1Cc1c(C#C[Si](*)(C)CCC=C)cccc1-2
*C#Cc1cccc2c1Oc1cccc(C#C[Si]3(*)CCCCC3)c1O2
*C#Cc1cc(C)cc(C#C[Si](*)(C)c2ccccc2)c1OCC
*C#Cc1cc(C#C[Si](*)(CCCC#N)c2ccccc2)cc(Oc2ccc(Oc3ccccc3)cc2)c1
*C#Cc1ccc2c(c1)Cc1cc(C#C[Si](*)(CCCC#N)CCCC#N)ccc1C2=O
*C#Cc1cc(C#C[Si](*)(C2CCCCC2)C2CCCCC2)c(CCC)cc1CCC
*C#Cc1ccc2c(c1)[Si](C)(C)c1cc(C#C[Si](*)(C)CCC=C)ccc1-2
*C#Cc1ccc(C#CC#C[Si](*)(C)C2CCCC2)cc1
*C#Cc1cccc(P(c2ccccc2)c2cccc(C#C[Si](*)(/C=C/C)CC)c2)c1
*C#Cc1nc(C#C[Si](*)(C2C=Cc3ccccc32)C2C=Cc3ccccc32)nc(CCCC)n1
*C#Cc1cc2c(cc1C#C[Si]1(*)CC(C)=C(C)C1)-c1ccccc1-2
*C#Cc1c2ccccc2c(C#C[Si](*)(CC)C2CCCCC2)c2ccccc12
*C#Cc1cc(C#C[Si](*)(C)CCCC)cc(-c2ccc(C(C)C)cc2)c1
*C#Cc1ccc2c(c1)[nH]c1cc(C#C[Si](*)(C)CCc3ccc(C)cc3)ccc12
*C#Cc1ccc(Sc2ccc(C#C[Si](*)(C)c3ccccc3)cc2)cc1
*C#Cc1cc(OC)c(C#C[Si]2(*)C=Cc3ccccc32)cc1OC
*C#Cc1cc2cccc3c4cc(C#C[Si](*)(CC=C)C(C)C)cc5cccc(c(c1)c23)c54
*C#Cc1cncc(C#C[Si](*)(CCCC#N)c2ccccc2)c1
*C#Cc1cccc2cc3cccc(C#C[Si](*)(CC=C)C(C)C4=CCCCC4)c3cc12
*C#Cc1cc(C)cc(C#C[Si]2(*)C(c3ccccc3)=C(c3ccccc3)C(c3ccccc3)=C2c2ccccc2)c1
*C#Cc1cc(C#C[Si](*)(C)C2CCCCC2)cc(C(C)(C)C)c1
*C#Cc1cc2c3ccccc3c(C#C[Si](*)(C)CCC3CC=CCC3)cc2c2ccccc12
*C#Cc1c(F)c(F)c(C#C[Si](*)(C)C)c(F)c1F
*C#Cc1cccc(C(c2ccccc2)(c2ccccc2)c2cccc(C#C[Si]3(*)CC(C)=C(C)C3)c2)c1
*C#Cc1cccc(-c2cccc(C#C[Si](*)(/C=C/C)CC)n2)n1
*C#Cc1cc(C#C[Si](*)(C)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(/C=C/c2cccc3ccccc23)c1
*C#Cc1cc(C#C[Si](*)(c2ccccc2)C(C)C)ncn1
*C#Cc1cccc(CCc2cccc(C#C[Si](*)(c3ccccc3)c3ccc(C)cc3)c2)c1
*C#Cc1ccccc1C#Cc1cc(C#Cc2ccccc2C#C[Si](*)(C)CC)cc([Si](C)(C)C)c1
*C#Cc1cccc(/C=C/c2cccc(C#C[Si](*)(C)c3c(C)cc(C)cc3C)c2)c1
*C#Cc1ccc2c(c1)-c1cc(C#C[Si](*)(C)c3ccccc3OC)ccc1S2(=O)=O
*C#Cc1ccc2[nH]c3ccc(C#C[Si](*)(C)C(C)CC)cc3c2c1
*C#Cc1cc(C)cc(C#C[Si]2(*)C=CCC=C2)c1O
*C#Cc1ccc(C#C[Si](*)(CC)CC)c2c1Sc1ccccc1S2
*C#Cc1nc(C)nc(C#C[Si](*)(CC=C)C(C)C2=CCCCC2)n1
*C#Cc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(C#C[Si](*)(C)C(F)(F)F)cc3)cc2C)cc1
*C#Cc1ccc(-c2ccc(C#C[Si](*)(C)CC3CCCCC3)cc2)cc1
*C#Cc1ccc(P(c2ccccc2)c2ccc(C#C[Si](*)(C)CCCC#N)cc2)cc1
*C#Cc1cc(CNc2nc(N)nc(C(C)C)n2)cc(C#C[Si](*)(C)CC)c1CC
*C#Cc1c2cc3ccccc3cc2c(C#C[Si](*)(C2CCCC2)C2CCCC2)c2cc3ccccc3cc12
*C#Cc1ccccc1-c1ccccc1C#C[Si]1(*)C(c2ccccc2)=C(c2ccccc2)C(c2ccccc2)=C1c1ccccc1
*C#Cc1nc(C#C[Si](*)(c2ccccc2)C(C)(C)C)nc(CCCC)n1
*[Si](C#Cc1cccc2c1S(=O)(=O)c1cccc(C)c1S2(=O)=O)(CC=C)C(C)C1=CCCCC1
*C#Cc1ccc2c(c1)sc1cc(C#C[Si](*)(CCCC#N)CCCC#N)ccc12
*C#Cc1cc(C#C[Si](*)(C(C)C)C(C)C)cc(CC)c1
*C#Cc1ccc(C#C[Si](*)(CC(F)(F)F)c2ccccc2)c2c1Sc1ccccc1S2
*C#CC(C)c1ccc(C(C)C#C[Si](*)(CC(C)C(F)(F)F)c2ccccc2)cc1
*C#Cc1nc(C#C[Si](*)(c2ccccc2C)c2ccccc2C)nc(C(C)N)n1
*C#Cc1cc(C#C[Si](*)(c2ccccc2)C2CCCCC2)cc(N(CC)CC)c1
*C#Cc1ccc2sc3ccc(C#C[Si](*)(C)CCCC#N)cc3c2c1
*C#Cc1cc(C#C[Si](*)(CC)C2CCCCC2)cc(Oc2ccc(-c3ccccc3)cc2)c1
*C#Cc1cc(C#C[Si](*)(c2ccccc2)c2ccc(C)cc2)cc(C(C)(C)C)c1
*C#Cc1c2ccccc2cc2c(C#C[Si](*)(c3ccccc3C)c3ccccc3C)cccc12
*C#Cc1ccc(-c2ccc([Si](C)(C)c3ccc(-c4ccc(C#C[Si]5(*)CCCC5)cc4)cc3)cc2)cc1
*C#Cc1cccc2c1[Si](C)(C)c1cccc(C#C[Si](*)(C(/C=C\C)=C/C)c3ccccc3)c1[Si]2(C)C
*C#Cc1cc(C#C[Si](*)(C)c2ccc(-c3ccccc3)cc2)ncn1
*C#Cc1cccc2c1sc1c(C#C[Si](*)(C)CCOC(F)(F)C(F)C(F)(F)F)cccc12
*C#Cc1cccc2cc3cccc(C#C[Si]4(*)c5ccccc5-c5ccccc54)c3cc12
*C#Cc1ccnc(-c2cc(C#C[Si](*)(C)CC(C)C)ccn2)c1
*C#Cc1cccc(C(c2ccccc2)(c2ccccc2)c2cccc(C#C[Si](*)(c3ccccc3)C(C)(C)C)c2)c1
*C#Cc1cc(OCC)c(C#C[Si]2(*)CCCCC2)cc1OCC
*C#Cc1cccc(C#Cc2cccc(C#C[Si](*)(C)CC(C(F)(F)F)C(F)(F)F)c2)c1
*C#Cc1cc(C)cc(C#C[Si](*)(C)C(C)c2ccc(C)cc2)c1-c1cccc2ccccc12
*C#Cc1cc(C#C[Si](*)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc(-c2nn(C)cc2C(=O)c2ccccc2)c1
*C#Cc1ccc2c(c1)c1cc(C#C[Si](*)(c3ccccc3)c3ccc(C)cc3)ccc1n2C
*C#Cc1cc(C#C[Si](*)(CC=C)C(C)C)cc(C(C)C)c1
*C#Cc1nc(C#C[Si](*)(C)c2cccc3ccccc23)nc(N(CC)CC)n1
*C#Cc1nc(C#C[Si](*)(C(C)C)C(C)C)nc(N(CC)CC)n1
*C#Cc1ccc(C#C[Si](*)(CC(C)C(F)(F)F)c2ccccc2)c(C#Cc2cc(C)c(N)c(C)c2)c1
*C#Cc1cc(C#C[Si](*)(C)CCC=C)cc(CCc2ccccc2)c1
*C#Cc1cc(C#C[Si](*)(CC)CCCN)cc(C(C)(C)C)c1
*C#Cc1cccc2c1oc1c(C#C[Si](*)(C)CC3CCCCC3)cccc12
*C#Cc1cccc2c1Cc1c(C#C[Si](*)(CC)CCCN)cccc1C2=O
*C#Cc1cccc(C#C[Si](*)(C)CCc2ccc(C)cc2)c1-c1ccccc1
*C#Cc1cccc2c1[nH]c1c(C#C[Si](*)(c3c(C)cc(C)cc3C)C(C)(C)C)cccc12
*C#Cc1ccc2c3cccc4c(C#C[Si](*)(C)CCC(=O)OC)ccc(c5cccc1c52)c43
*C#Cc1cc(C#C[Si](*)(C)c2c(C)cc(C)cc2C)cc(N(CC)CC)c1
*C#Cc1ccc2cccc(C#C[Si](*)(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)c2c1
*C#Cc1cccc2c1Cc1cccc(C#C[Si](*)(c3cccs3)c3cccs3)c1C2
*C#Cc1cc(C#C[Si](*)(C)C(c2ccccc2)(c2ccccc2)c2ccccc2)cc(C(=O)NCC)c1
*C#Cc1cc(C#C[Si]2(*)Cc3cccc4cccc2c34)c(O)cc1C
*C#Cc1cc(OCC)c(C#C[Si](*)(C)CC(C#N)CC)cc1OCC
*C#Cc1cc(C(C)(C)C)c(C#C[Si](*)(C)C2CCCC2)cc1C(C)(C)C
*C#Cc1ccc2c(c1)-c1cc(C#C[Si](*)(C)c3c(C)cc(C)cc3C)ccc1S2(=O)=O
*C#Cc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(C#C[Si](*)(C)CC4CCCC4)cc3)cc2C)cc1
*C#Cc1cc(O)cc(C#C[Si](*)(C)C(C)c2ccccc2)c1
*C#Cc1cc(C#C[Si]2(*)c3ccccc3-c3ccccc32)cc(CN(C)C)c1
*C#Cc1ccc2c3ccc(C#C[Si](*)(C)C(F)(F)F)cc3n(-c3ccccc3)c2c1
*C#Cc1cc(C#C[Si](*)(C(/C=C\C)=C/C)c2ccccc2)cc(C(=O)OCCCN)c1
*C#Cc1cc(C#C[Si](*)(C(/C=C\C)=C/C)c2ccccc2)cc([N+](=O)[O-])c1
*C#Cc1ccc2c(c1)C(=O)c1cc(C#C[Si]3(*)c4ccccc4-c4ccccc43)ccc1C2
*C#Cc1cc(C#C[Si](*)(C)c2ccccc2C)c(C)cc1C
*C#Cc1ccc(C(=O)c2ccc(C#C[SiH](*)c3ccccc3)cc2)cc1
*C#Cc1cccc(S(=O)(=O)c2cccc(C#C[Si](*)(c3c(C)cc(C)cc3C)C(C)(C)C)c2)c1
*C#Cc1ccc2ccc(C#C[Si](*)(CC=C)C(C)(C)C)cc2c1
*C#Cc1ccccc1/C=C/c1ccccc1C#C[Si](*)(C)CCC(=O)OC
*C#Cc1cc(OC)cc(C#C[Si](*)(C2CCCC2)C2CCCC2)c1C
*C#Cc1cc(C#C[Si](*)(C)CC(C)c2ccccc2)cc(-c2ccc(-c3ccccc3)cc2)c1
*C#Cc1cc(C#C[Si](*)(C)c2ccc(C)cc2)ncn1
*C#Cc1ccc2nnc3ccc(C#C[Si](*)(C)CC(C)CC(C)(C)C)cc3c2c1
*C#Cc1cccc2c1Cc1c(C#C[Si]3(*)C=Cc4ccccc43)cccc1C2
*C#Cc1cc(C#C[Si](*)(C)CC(c2ccccc2)c2ccccc2)c2ccc3cccc4ccc1c2c43
*C#Cc1c(C#C[Si](*)(CC)CCCN)ccc2ccccc12
*C#Cc1ccc2c(-c3cccc4cc(C#C[Si](*)(C)CCOC(C)=O)ccc34)cccc2c1
*C#Cc1ccc2c3ccc(C#C[Si](*)(CC=C)c4ccccc4)cc3n(-c3ccccc3)c2c1
*C#Cc1ccc2[nH]c3ccc(C#C[Si](*)(C)CCCOC(F)(C(F)(F)F)C(F)(F)F)cc3c2c1
*C#Cc1nc(C#C[Si](*)(C)c2cccc3ccccc23)nc([Si](C)(C)C)n1
*C#Cc1ccc(C#C[Si](*)(C)CC(C#N)CC)c2c1Sc1ccccc1S2
*C#Cc1cc(C#C[Si](*)(c2c(C)cc(C)cc2C)C(C)(C)C)cc(C(=O)NCCC)c1
*C#Cc1cc2cc3ccccc3cc2cc1C#C[Si]1(*)C=Cc2ccccc21
*C#CC#Cc1ccc(C#CC#C[Si](*)(C)c2ccc(-c3ccccc3)cc2)cc1
*C#Cc1ccc(C(=O)c2ccc(C(=O)c3ccc(C#C[Si](*)(C(C)(C)C)C(C)(C)C)cc3)cc2)cc1
*C#Cc1cccc2c1-c1c(C#C[Si](*)(C)CC(C)CC(C)(C)C)cccc1S2(=O)=O
*C#Cc1cccc([Si](C)(c2ccccc2)c2cccc(C#C[Si](*)(C)C(c3ccccc3)(c3ccccc3)c3ccccc3)c2)c1
*C#Cc1ccc(-c2ccc(C#C[Si](*)(C)c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccccc23)c2ccccc12
*C#Cc1ccc(-c2ccc(C#C[Si](*)(c3ccccc3)c3ccccc3)cc2)cc1
*C#Cc1cc(C#C[Si](*)(C)C(C)C)c2ccc3cc(C(C)(C)C)cc4ccc1c2c43
*C#Cc1cccc2c1Cc1c(C#C[Si](*)(C)c3ccccc3F)cccc1C2
*C#Cc1cc(C#C[Si](*)(CCC#N)c2ccccc2)c2c(c1)CC1(CCCC1)C2
*C#Cc1cccc2c1Cc1c(C#C[Si](*)(C)c3ccccc3C)cccc1C2
*C#Cc1cc(C#C[Si](*)(C)C(CC)CC)ncn1
*C#Cc1cc(/C=C/c2ccnc(C#C[Si](*)(C)c3ccccc3)c2)ccn1
*C#Cc1cc(C#C[Si](*)(C)CC=C)cc(C(=O)OCC2CO2)c1
*C#Cc1cc(C)cc(C#C[Si]2(*)CCCCCCC2)c1
*C#Cc1cnc(C#C[Si](*)(C2CCCC2)C2CCCC2)cn1
*C#Cc1ccc2c(c1)S(=O)(=O)c1cc(C#C[Si](*)(C)c3c(C)cc(C)cc3C)ccc1-2
*C#Cc1nc(C#C[Si](*)(C=C)c2cccc3ccccc23)nc(OC)n1
*C#Cc1cccc(Oc2ccc(Oc3cccc(C#C[Si](*)(CC=C)C(C)C4=CCCCC4)c3)cc2)c1
*C#Cc1ccc2c(c1)C(=O)c1cc(C#C[Si](*)(C)CC(C#N)CC)ccc1C2
*C#Cc1ccc(C(=O)c2ccc(C#C[Si](*)(CC=C)C(C)(C)C)cc2)cc1
*C#Cc1ccc(C(=O)c2ccc(C(=O)c3ccc(C#C[Si](*)(C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F)cc3)cc2)cc1
*C#Cc1cc(C#C[Si](*)(C)CCOC(C)=O)cc(-c2ccc(-c3ccccc3)cc2)c1
*C#Cc1cc(C#C[Si](*)(CCC)CCC)c(O)cc1C
*C#Cc1cc(C#C[Si](*)(C)CCOC(C)=O)c(C(C)O)cc1C(C)O
*C#Cc1cc(C#C[Si](*)(CC)c2ccccc2)cc(C(=O)NC)c1
*C#Cc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(C#C[Si](*)(CC=C)C(C)(C)C)cc3)cc2)cc1
*C#Cc1ccc(C#C[Si](*)(C)CC(C)c2ccccc2)c2ccccc12
*C#Cc1ccccc1*c1ccccc1C#C[Si](*)(C)CCCNCCN
*C#Cc1nc(C#C[Si](*)(C)C(F)(F)F)nc(C(C)N)n1
*C#Cc1cc(F)c(C#C[Si](*)(CC)C2CCCCC2)cc1F
*C#Cc1cccc2sc3cccc(C#C[Si](*)(C)CC(C(F)(F)F)C(F)(F)F)c3c12
*C#Cc1cccnc1-c1ncccc1C#C[Si](*)(C(=C)c1ccccc1)C(=C)c1ccccc1
*C#Cc1cccc(C#C[Si](*)(C)CC(C)C)c1-c1ccccc1
*C#Cc1ccc(S(=O)(=O)c2ccc(C#C[Si](*)(CCCC)CCC(F)(F)F)cc2)cc1
*C#Cc1ccc([Si](C)(C)c2ccc(C#C[Si](*)(C)c3ccc(F)cc3)cc2)cc1
*C#CC#Cc1ccc(C#C[Si](*)(C)CC(C)C(=O)OC)cc1
*C#Cc1ccc2sc3ccc(C#C[Si](*)(CC=C)CC=C)cc3c2c1
*C#Cc1cccc(-c2cccc(C#C[Si](*)(c3ccccc3)C3CCCCC3)c2)c1
*C#Cc1c2ccccc2cc2c(C#C[Si](*)(C)CCCC)cccc12
*C#Cc1cccc2c1oc1c(C#C[Si](*)(C)c3ccccc3C)cccc12
*C#Cc1ccc2c(c1)[Si](C)(C)c1cc(C#C[Si](*)(C)CCCOC(F)(C(F)(F)F)C(F)(F)F)ccc1[Si]2(C)C
*C#Cc1nc(C)nc(C#C[Si](*)(C)CCCC(=O)OCC)n1
*C#Cc1cccc2c1Sc1cccc(C#C[Si](*)(C)C(C)c3ccccc3)c1S2
*C#Cc1ccc2c(c1)S(=O)(=O)c1cc(C#C[Si](*)(CC=C)C(C)C3=CCCCC3)ccc1S2(=O)=O
*C#Cc1ccc2c(c1)oc1cc(C#C[Si](*)(C)CC(C(F)(F)F)C(F)(F)F)ccc12
*C#Cc1nc(C#C[Si](*)(c2ccccc2C)C(C)C)nc(N(CC)CC)n1
*C#Cc1nc(C#C[Si](*)(C(/C=C\C)=C/C)c2ccccc2)nc([Si](C)(C)C)n1
*C#Cc1ccc(C#C[Si](*)(C)C2CC3CCC2C3)c2c1-c1ccccc1-2
*C#Cc1cc(C(C)Nc2nc(C)nc(N)n2)cc(C#C[Si](*)(C)C2CCCC2)c1C
*C#Cc1c(F)c(F)c(C#C[Si](*)(c2ccccc2C)c2ccccc2C)c(F)c1F
*C#Cc1ccc2c(c1)Cc1cc(C#C[Si](*)(C)CCCC#N)ccc1-2
*C#Cc1cccc2c(C#C[Si](*)(C)CCOC(F)(F)C(F)C(F)(F)F)c3ccccc3cc12
*C#Cc1ccc2c(c1)S(=O)(=O)c1cc(C#C[Si](*)(C)C(C)c3ccc(C)cc3)ccc1S2(=O)=O
*C#Cc1cc(C#C[Si](*)(C2CCCCC2)C2CCCCC2)c(C(C)O)cc1C(C)O
*[Si](C#Cc1ccc2ccc(C=C)c3c4cccc5cccc(c1c23)c54)(CC(=C)C)C1c2ccccc2-c2ccccc21
*C#Cc1cc(C#C[SiH](*)c2ccccc2)c2c(c1)CC1(CCCC1)C2
*C#Cc1cccc2c1Sc1cccc(C#C[Si](*)(C)CCCO)c1S2
*C#Cc1ccc(S(=O)(=O)c2ccc(C#C[Si](*)(C)CC(c3ccccc3)c3ccccc3)cc2)cc1
*C#Cc1cccc2c1oc1c(C#C[Si]3(*)CCCC3)cccc12
*C#Cc1cccc(-c2cccc(C#C[Si](*)(C)CC(C)CC(C)(C)C)c2)c1
*C#Cc1cc(CNc2nc(N)nc(C(C)C)n2)cc(C#C[Si]2(*)C=Cc3ccccc32)c1CC
*C#Cc1cccc2c1[nH]c1c(C#C[Si](*)(C(F)(F)F)C(F)(F)F)cccc12
*C#Cc1cccc2c1Cc1cccc(C#C[Si](*)(C)c3ccc(F)cc3)c1C2
*C#Cc1cc(C(C)Nc2nc(C)nc(N)n2)cc(C#C[Si](*)(C)CCC#N)c1C
*C#Cc1cc(C#C[Si]2(*)C(c3ccccc3)=C(c3ccccc3)C(c3ccccc3)=C2c2ccccc2)cc(CN(C)C)c1
*C#Cc1ccc2cc3ccccc3cc2c1C#C[Si](*)(Cc1ccccc1)Cc1ccccc1
*C#Cc1cccc(Sc2cccc(C#C[Si](*)(CC)CC)c2)c1
*C#Cc1cc2ccc3cc(C#C[Si](*)(C)CC4CCCCC4)cc4ccc(c1)c2c34
*C#Cc1cccc2sc3cccc(C#C[Si](*)(C)C(F)(F)C(F)F)c3c(=O)c12
*C#Cc1cccc(C(=O)c2cccc(C(=O)c3cccc(C#C[Si](*)(C4CCCC4)C4CCCC4)c3)c2)c1
